"case_id","task_id","category","fixture_id","asset_ref","gate_asset_status","input_kind","lighting","background","garment_type","display_mode","resolution","cvd_profile","severity","expected_observation","required_metrics","provenance_class","consent_requirement","license_requirement","owner"
"PM-COLOR-P40-MAROON-LOW","T12","color_physical_lighting","physical-40-maroon","artifacts/post_mvp/t12/physical/maroon/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two maroon stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P41-FIREBRICK-NEUTRAL","T12","color_physical_lighting","physical-41-firebrick","artifacts/post_mvp/t12/physical/firebrick/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two firebrick stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P41-FIREBRICK-WARM","T12","color_physical_lighting","physical-41-firebrick","artifacts/post_mvp/t12/physical/firebrick/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two firebrick stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P41-FIREBRICK-LOW","T12","color_physical_lighting","physical-41-firebrick","artifacts/post_mvp/t12/physical/firebrick/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two firebrick stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P42-CRIMSON-NEUTRAL","T12","color_physical_lighting","physical-42-crimson","artifacts/post_mvp/t12/physical/crimson/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two crimson stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P42-CRIMSON-WARM","T12","color_physical_lighting","physical-42-crimson","artifacts/post_mvp/t12/physical/crimson/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two crimson stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P42-CRIMSON-LOW","T12","color_physical_lighting","physical-42-crimson","artifacts/post_mvp/t12/physical/crimson/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two crimson stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P43-WHITE-NEUTRAL","T12","color_physical_lighting","physical-43-white","artifacts/post_mvp/t12/physical/white/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P43-WHITE-WARM","T12","color_physical_lighting","physical-43-white","artifacts/post_mvp/t12/physical/white/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P43-WHITE-LOW","T12","color_physical_lighting","physical-43-white","artifacts/post_mvp/t12/physical/white/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P44-IVORY-NEUTRAL","T12","color_physical_lighting","physical-44-ivory","artifacts/post_mvp/t12/physical/ivory/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two ivory stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P44-IVORY-WARM","T12","color_physical_lighting","physical-44-ivory","artifacts/post_mvp/t12/physical/ivory/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two ivory stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P44-IVORY-LOW","T12","color_physical_lighting","physical-44-ivory","artifacts/post_mvp/t12/physical/ivory/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two ivory stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P45-WHITE-SMOKE-NEUTRAL","T12","color_physical_lighting","physical-45-white_smoke","artifacts/post_mvp/t12/physical/white_smoke/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white_smoke stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P45-WHITE-SMOKE-WARM","T12","color_physical_lighting","physical-45-white_smoke","artifacts/post_mvp/t12/physical/white_smoke/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white_smoke stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P45-WHITE-SMOKE-LOW","T12","color_physical_lighting","physical-45-white_smoke","artifacts/post_mvp/t12/physical/white_smoke/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two white_smoke stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P46-BEIGE-NEUTRAL","T12","color_physical_lighting","physical-46-beige","artifacts/post_mvp/t12/physical/beige/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two beige stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P46-BEIGE-WARM","T12","color_physical_lighting","physical-46-beige","artifacts/post_mvp/t12/physical/beige/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two beige stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P46-BEIGE-LOW","T12","color_physical_lighting","physical-46-beige","artifacts/post_mvp/t12/physical/beige/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two beige stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P47-YELLOW-NEUTRAL","T12","color_physical_lighting","physical-47-yellow","artifacts/post_mvp/t12/physical/yellow/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two yellow stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P47-YELLOW-WARM","T12","color_physical_lighting","physical-47-yellow","artifacts/post_mvp/t12/physical/yellow/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two yellow stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P47-YELLOW-LOW","T12","color_physical_lighting","physical-47-yellow","artifacts/post_mvp/t12/physical/yellow/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two yellow stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P48-KHAKI-NEUTRAL","T12","color_physical_lighting","physical-48-khaki","artifacts/post_mvp/t12/physical/khaki/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two khaki stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P48-KHAKI-WARM","T12","color_physical_lighting","physical-48-khaki","artifacts/post_mvp/t12/physical/khaki/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two khaki stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P48-KHAKI-LOW","T12","color_physical_lighting","physical-48-khaki","artifacts/post_mvp/t12/physical/khaki/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two khaki stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P49-GOLD-NEUTRAL","T12","color_physical_lighting","physical-49-gold","artifacts/post_mvp/t12/physical/gold/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two gold stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P49-GOLD-WARM","T12","color_physical_lighting","physical-49-gold","artifacts/post_mvp/t12/physical/gold/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two gold stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P49-GOLD-LOW","T12","color_physical_lighting","physical-49-gold","artifacts/post_mvp/t12/physical/gold/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two gold stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P50-LIGHT-YELLOW-NEUTRAL","T12","color_physical_lighting","physical-50-light_yellow","artifacts/post_mvp/t12/physical/light_yellow/neutral.*","TO_BE_ACQUIRED","physical_garment_or_swatch","neutral","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_yellow stability under neutral lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P50-LIGHT-YELLOW-WARM","T12","color_physical_lighting","physical-50-light_yellow","artifacts/post_mvp/t12/physical/light_yellow/warm.*","TO_BE_ACQUIRED","physical_garment_or_swatch","warm","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_yellow stability under warm lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-COLOR-P50-LIGHT-YELLOW-LOW","T12","color_physical_lighting","physical-50-light_yellow","artifacts/post_mvp/t12/physical/light_yellow/low.*","TO_BE_ACQUIRED","physical_garment_or_swatch","low","controlled_neutral","color_sample","offscreen","native_capture","not_applicable","not_applicable","report level-two light_yellow stability under low lighting or NOT_RUN","basic_color_accuracy;extended_color_accuracy;lighting_label_stability_rate;uncertain_output_rate;forced_low_evidence_label_count;color_name_margin","owner_consented_or_licensed","REQUIRED_IF_PERSONAL","REQUIRED","t12"
"PM-GARMENT-TOP-SIMPLE-1","T13","standalone_garment","standalone-top-1","artifacts/post_mvp/t13/inputs/top-simple-1.*","TO_BE_ACQUIRED","image","record_actual","simple","top","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TOP-SIMPLE-2","T13","standalone_garment","standalone-top-2","artifacts/post_mvp/t13/inputs/top-simple-2.*","TO_BE_ACQUIRED","image","record_actual","simple","top","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TOP-COMPLEX-1","T13","standalone_garment","standalone-top-3","artifacts/post_mvp/t13/inputs/top-complex-1.*","TO_BE_ACQUIRED","image","record_actual","complex","top","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TOP-COMPLEX-2","T13","standalone_garment","standalone-top-4","artifacts/post_mvp/t13/inputs/top-complex-2.*","TO_BE_ACQUIRED","image","record_actual","complex","top","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TROUSERS-SIMPLE-1","T13","standalone_garment","standalone-trousers-1","artifacts/post_mvp/t13/inputs/trousers-simple-1.*","TO_BE_ACQUIRED","image","record_actual","simple","trousers","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TROUSERS-SIMPLE-2","T13","standalone_garment","standalone-trousers-2","artifacts/post_mvp/t13/inputs/trousers-simple-2.*","TO_BE_ACQUIRED","image","record_actual","simple","trousers","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TROUSERS-COMPLEX-1","T13","standalone_garment","standalone-trousers-3","artifacts/post_mvp/t13/inputs/trousers-complex-1.*","TO_BE_ACQUIRED","image","record_actual","complex","trousers","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-TROUSERS-COMPLEX-2","T13","standalone_garment","standalone-trousers-4","artifacts/post_mvp/t13/inputs/trousers-complex-2.*","TO_BE_ACQUIRED","image","record_actual","complex","trousers","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic pants mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-SKIRT-SIMPLE-1","T13","standalone_garment","standalone-skirt-1","artifacts/post_mvp/t13/inputs/skirt-simple-1.*","TO_BE_ACQUIRED","image","record_actual","simple","skirt","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-SKIRT-SIMPLE-2","T13","standalone_garment","standalone-skirt-2","artifacts/post_mvp/t13/inputs/skirt-simple-2.*","TO_BE_ACQUIRED","image","record_actual","simple","skirt","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-SKIRT-COMPLEX-1","T13","standalone_garment","standalone-skirt-3","artifacts/post_mvp/t13/inputs/skirt-complex-1.*","TO_BE_ACQUIRED","image","record_actual","complex","skirt","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-SKIRT-COMPLEX-2","T13","standalone_garment","standalone-skirt-4","artifacts/post_mvp/t13/inputs/skirt-complex-2.*","TO_BE_ACQUIRED","image","record_actual","complex","skirt","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic skirt mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-DRESS-SIMPLE-1","T13","standalone_garment","standalone-dress-1","artifacts/post_mvp/t13/inputs/dress-simple-1.*","TO_BE_ACQUIRED","image","record_actual","simple","dress","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-DRESS-SIMPLE-2","T13","standalone_garment","standalone-dress-2","artifacts/post_mvp/t13/inputs/dress-simple-2.*","TO_BE_ACQUIRED","image","record_actual","simple","dress","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-DRESS-COMPLEX-1","T13","standalone_garment","standalone-dress-3","artifacts/post_mvp/t13/inputs/dress-complex-1.*","TO_BE_ACQUIRED","image","record_actual","complex","dress","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-DRESS-COMPLEX-2","T13","standalone_garment","standalone-dress-4","artifacts/post_mvp/t13/inputs/dress-complex-2.*","TO_BE_ACQUIRED","image","record_actual","complex","dress","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic dress mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-COAT-SIMPLE-1","T13","standalone_garment","standalone-coat-1","artifacts/post_mvp/t13/inputs/coat-simple-1.*","TO_BE_ACQUIRED","image","record_actual","simple","coat","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-COAT-SIMPLE-2","T13","standalone_garment","standalone-coat-2","artifacts/post_mvp/t13/inputs/coat-simple-2.*","TO_BE_ACQUIRED","image","record_actual","simple","coat","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-COAT-COMPLEX-1","T13","standalone_garment","standalone-coat-3","artifacts/post_mvp/t13/inputs/coat-complex-1.*","TO_BE_ACQUIRED","image","record_actual","complex","coat","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-GARMENT-COAT-COMPLEX-2","T13","standalone_garment","standalone-coat-4","artifacts/post_mvp/t13/inputs/coat-complex-2.*","TO_BE_ACQUIRED","image","record_actual","complex","coat","offscreen","record_actual","not_applicable","not_applicable","evaluate automatic upper-clothes-utility-only mask and corrected dominant color; manual ROI only if explicitly selected","segmentation_iou;segmentation_adequacy_rating;segmentation_adequate_rate;automatic_mask_available_rate;dominant_color_correct_rate","project_capture","NOT_APPLICABLE_NO_PERSON_PREFERRED","OWNED_OR_PERMISSION_DOCUMENTED","t13"
"PM-FULLSCREEN-1366X768-PRODUCT","T14","fullscreen","fullscreen-1366x768-product-dark","generated:offscreen-layout","GENERATED_AT_RUN","synthetic_patch","not_applicable","not_applicable","not_applicable","product","1366x768","not_applicable","not_applicable","fullscreen product/dark preserves aspect ratio and processing resolution with no overflow","fullscreen_toggle_success;viewport_aspect_ratio_error;processing_resolution_changed_flag;text_overflow_count","project_synthetic","NOT_APPLICABLE","Apache-2.0","t14"
